Document No,Purchase Date,Quantity,Net Price,Customer ID
13122767,00:00.0,36000,543,1097282
13275722,00:00.0,20000,611,1097282
13158028,00:00.0,15000,472,1097282
13349141,00:00.0,10000,628,1097282
13349141,00:00.0,20000,628,1097282
13375071,00:00.0,50000,628,1097282
13085575,00:00.0,32000,667,1097282
13068031,00:00.0,20000,667,1097282
13004173,00:00.0,5000,499,1097282
13004173,00:00.0,15000,499,1097282
13119811,00:00.0,2000,4434,1097282
13076468,00:00.0,10000,1055,1097282
13025563,00:00.0,150000,341,1097282
13093224,00:00.0,3000,487,1097282
13048112,00:00.0,20000,491,1097282
13160110,00:00.0,11000,621,1097282
13160110,00:00.0,12000,614,1097282
13063705,00:00.0,20000,551,1097282
13084259,00:00.0,6000,371,1097282
12941003,00:00.0,20000,439,1097282
13140409,00:00.0,10000,515,1097282
13122436,00:00.0,11000,658,1097282
12936448,00:00.0,5000,347,1097282
13349185,00:00.0,20000,628,1097282
13063665,00:00.0,10000,491,1097282
13076468,00:00.0,5000,668,1097282
13088167,00:00.0,3000,836,1097282
13076468,00:00.0,5000,335,1097282
13122395,00:00.0,20000,331,1097282
12575546,00:00.0,3000,394,1097282
12558002,00:00.0,130000,520,1097282
12530753,00:00.0,20000,539,1097282
12632280,00:00.0,2000,1696,1097282
13219043,00:00.0,4000,549,1097282
13219043,00:00.0,100000,549,1097282
13372169,00:00.0,3000,458,1097282
13219043,00:00.0,35000,549,1097282
13219043,00:00.0,40000,549,1097282
13219043,00:00.0,25000,549,1097282
12700360,00:00.0,5000,460,1097282
12546367,00:00.0,3000,410,1097282
12673895,00:00.0,10000,314,1097282
12751380,00:00.0,12000,414,1097282
13085454,00:00.0,2000,475,1097282
13248810,00:00.0,9000,549,1097282
12586586,00:00.0,50000,500,1097282
13186078,00:00.0,10000,544,1097282
13155199,00:00.0,16000,375,1097282
13155199,00:00.0,1000,375,1097282
12546684,00:00.0,47000,1136,1097282
12980035,00:00.0,160000,507,1097282
12674126,00:00.0,40000,394,1097282
12751383,00:00.0,80000,468,1097282
12674126,00:00.0,40000,394,1097282
12901621,00:00.0,10000,737,1097282
12609715,00:00.0,3000,680,1097282
12642430,00:00.0,3000,534,1097282
13206455,00:00.0,20000,371,1097282
13206455,00:00.0,20000,371,1097282
13206455,00:00.0,30000,371,1097282
13186078,00:00.0,10000,739,1097282
13224896,00:00.0,3000,613,1097282
13224896,00:00.0,15000,916,1097282
13186078,00:00.0,100000,739,1097282
13222631,00:00.0,33000,1859,1097282
13275665,00:00.0,10000,547,1097282
13275665,00:00.0,20000,547,1097282
13275665,00:00.0,5000,547,1097282
13372176,00:00.0,10000,678,1097282
12711265,00:00.0,50000,346,1097282
13289008,00:00.0,16000,744,1097282
12997071,00:00.0,10000,341,1097282
12692354,00:00.0,3000,518,1097282
12618673,00:00.0,7000,677,1097282
13317163,00:00.0,20000,598,1097282
13317163,00:00.0,3000,598,1097282
12674126,00:00.0,40000,394,1097282
12592339,00:00.0,5000,513,1097282
12530753,00:00.0,35000,811,1097282
12575546,00:00.0,3000,518,1097282
12700360,00:00.0,7000,1004,1097282
13273730,00:00.0,20000,373,1097282
12674126,00:00.0,40000,394,1097282
13273730,00:00.0,10000,373,1097282
13206779,00:00.0,50000,739,1097282
12625258,00:00.0,50000,779,1097282
13332236,00:00.0,30000,522,1097282
12625004,00:00.0,170000,500,1097282
12546474,00:00.0,1000,520,1097282
12558015,00:00.0,35000,410,1097282
13235066,00:00.0,12000,744,1097282
13210295,00:00.0,5000,8014,1097282
13332236,00:00.0,20000,684,1097282
13332236,00:00.0,30000,684,1097282
12604952,00:00.0,15000,500,1097282
12604952,00:00.0,120000,500,1097282
13206779,00:00.0,10000,544,1097282
13206779,00:00.0,50000,739,1097282
12530779,00:00.0,3000,355,1097282
12530779,00:00.0,3000,355,1097282
12653272,00:00.0,3000,534,1097282
12606402,00:00.0,80000,479,1097282
12530922,00:00.0,5000,708,1097282
13235068,00:00.0,10000,374,1097282
12632280,00:00.0,3000,680,1097282
12711010,00:00.0,80000,460,1097282
12943248,00:00.0,8000,347,1097282
12714750,00:00.0,6000,1089,1097282
12714750,00:00.0,6000,1089,1097282
13025397,00:00.0,4000,499,1097282
13102382,00:00.0,25000,331,1097282
13122627,00:00.0,10000,550,1097282
13349141,00:00.0,30000,628,1097282
13235068,00:00.0,20000,374,1097282
12692354,00:00.0,40000,346,1097282
13160023,00:00.0,3000,414,1097282
13229864,00:00.0,26000,549,1097282
13229864,00:00.0,6000,549,1097282
13229864,00:00.0,21000,549,1097282
13229864,00:00.0,8000,549,1097282
13229864,00:00.0,4000,549,1097282
13229864,00:00.0,68000,549,1097282
12625019,00:00.0,18000,500,1097282
12579108,00:00.0,3000,4585,1097282
13025563,00:00.0,13000,341,1097282
13122797,00:00.0,11000,418,1097282
13085368,00:00.0,110000,491,1097282
12711247,00:00.0,4000,1089,1097282
13155539,00:00.0,10000,550,1097282
12644330,00:00.0,3000,355,1097282
13104065,00:00.0,10000,484,1097282
13224502,00:00.0,15000,374,1097282
13143525,00:00.0,55000,874,1097282
12609715,00:00.0,3000,341,1097282
12590611,00:00.0,4000,394,1097282
13076727,00:00.0,30000,836,1097282
13375071,00:00.0,50000,628,1097282
12592366,00:00.0,10000,1696,1097282
13349185,00:00.0,50000,628,1097282
12546438,00:00.0,3000,539,1097282
12692354,00:00.0,3000,394,1097282
12654151,00:00.0,15000,708,1097282
13234903,00:00.0,3000,613,1097282
12669373,00:00.0,3000,534,1097282
12654119,00:00.0,45000,520,1097282
12654119,00:00.0,150000,520,1097282
12573084,00:00.0,3000,677,1097282
13104152,00:00.0,9000,1785,1097282
12956550,00:00.0,60000,542,1097282
12983165,00:00.0,3000,864,1097282
13004261,00:00.0,30000,341,1097282
13057121,00:00.0,3000,557,1097282
12573805,00:00.0,5000,746,1097282
12546474,00:00.0,10000,520,1097282
13004220,00:00.0,20000,679,1097282
12625019,00:00.0,80000,500,1097282
12692367,00:00.0,25000,394,1097282
12565261,00:00.0,2000,4776,1097282
12565261,00:00.0,3000,1766,1097282
12557997,00:00.0,30000,498,1097282
12653224,00:00.0,3000,360,1097282
12653272,00:00.0,20000,534,1097282
12530687,00:00.0,20000,355,1097282
12546474,00:00.0,2000,708,1097282
12573339,00:00.0,30000,1091,1097282
13100793,00:00.0,87000,824,1097282
13045439,00:00.0,3000,349,1097282
13076685,00:00.0,8000,424,1097282
13113055,00:00.0,3000,658,1097282
12996972,00:00.0,20000,499,1097282
13085487,00:00.0,35000,1073,1097282
13045439,00:00.0,3000,349,1097282
13076727,00:00.0,3000,557,1097282
12963666,00:00.0,30000,569,1097282
12963666,00:00.0,3000,1980,1097282
12963668,00:00.0,5000,492,1097282
13048207,00:00.0,3000,661,1097282
13047834,00:00.0,21000,667,1097282
13100935,00:00.0,3000,1147,1097282
13085779,00:00.0,28000,491,1097282
12757771,00:00.0,30000,463,1097282
13206455,00:00.0,30000,371,1097282
13206455,00:00.0,10000,371,1097282
13304665,00:00.0,10000,1194,1097282
13237416,00:00.0,3000,374,1097282
13122627,00:00.0,14000,543,1097282
13143235,00:00.0,15000,443,1097282
12931371,00:00.0,30000,854,1097282
13085779,00:00.0,22000,335,1097282
13249201,00:00.0,10000,549,1097282
13237416,00:00.0,5000,549,1097282
13237416,00:00.0,2000,747,1097282
13224544,00:00.0,3000,620,1097282
13229912,00:00.0,3000,528,1097282
12842610,00:00.0,5000,1104,1097282
13224544,00:00.0,3000,620,1097282
12980035,00:00.0,7000,507,1097282
13019502,00:00.0,3000,1091,1097282
12732862,00:00.0,6000,595,1097282
12779239,00:00.0,5000,468,1097282
12710761,00:00.0,5000,314,1097282
12573084,00:00.0,55000,680,1097282
13285952,00:00.0,3000,373,1097282
12936461,00:00.0,3000,4651,1097282
13224544,00:00.0,3000,620,1097282
13235066,00:00.0,40000,374,1097282
13305563,00:00.0,5000,547,1097282
12999532,00:00.0,1000,377,1097282
13057046,00:00.0,60000,667,1097282
12858981,00:00.0,5000,515,1097282
13057046,00:00.0,30000,667,1097282
13006478,00:00.0,3000,566,1097282
13006478,00:00.0,3000,559,1097282
12901621,00:00.0,8000,737,1097282
13019457,00:00.0,50000,377,1097282
12586586,00:00.0,50000,680,1097282
12940415,00:00.0,5000,507,1097282
13304665,00:00.0,20000,1173,1097282
13290040,00:00.0,10000,392,1097282
13375181,00:00.0,10000,628,1097282
13317139,00:00.0,20000,790,1097282
13004145,00:00.0,70000,499,1097282
13004145,00:00.0,20000,499,1097282
13049988,00:00.0,20000,491,1097282
13122767,00:00.0,15000,418,1097282
13122767,00:00.0,3000,418,1097282
13102382,00:00.0,6000,331,1097282
12558014,00:00.0,3000,539,1097282
13144506,00:00.0,4000,515,1097282
13307442,00:00.0,10000,547,1097282
12692319,00:00.0,15000,460,1097282
13122767,00:00.0,3000,366,1097282
13122767,00:00.0,3000,543,1097282
13068031,00:00.0,30000,491,1097282
13050012,00:00.0,10000,424,1097282
13068031,00:00.0,50000,491,1097282
13086112,00:00.0,35000,371,1097282
13352266,00:00.0,5000,8957,1097282
13210756,00:00.0,1000,545,1097282
13234767,00:00.0,9000,472,1097282
13289984,00:00.0,50000,412,1097282
13312159,00:00.0,120000,927,1097282
13234767,00:00.0,10000,472,1097282
13224622,00:00.0,20000,613,1097282
13158028,00:00.0,3000,472,1097282
13372150,00:00.0,3000,522,1097282
13226783,00:00.0,15000,472,1097282
13310444,00:00.0,30000,470,1097282
13258436,00:00.0,10000,374,1097282
13258436,00:00.0,10000,374,1097282
13258436,00:00.0,20000,374,1097282
13333145,00:00.0,10000,1029,1097282
13154921,00:00.0,13000,375,1097282
13222750,00:00.0,3000,745,1097282
13375071,00:00.0,100000,628,1097282
13258436,00:00.0,50000,374,1097282
13258436,00:00.0,10000,549,1097282
13258470,00:00.0,15000,549,1097282
13258470,00:00.0,3000,549,1097282
13258470,00:00.0,2000,549,1097282
13372163,00:00.0,5000,1439,1097282
13372163,00:00.0,3000,1439,1097282
13372163,00:00.0,3000,1439,1097282
13258470,00:00.0,4000,549,1097282
13258470,00:00.0,2000,549,1097282
13258470,00:00.0,1000,393,1097282
13258470,00:00.0,5000,393,1097282
13258470,00:00.0,23000,549,1097282
13258470,00:00.0,4000,747,1097282
12557997,00:00.0,180000,520,1097282
12692441,00:00.0,15000,1561,1097282
12546692,00:00.0,40000,410,1097282
13085487,00:00.0,135000,491,1097282
13347730,00:00.0,30000,444,1097282
13372169,00:00.0,50000,458,1097282
13004220,00:00.0,20000,679,1097282
13372169,00:00.0,10000,458,1097282
13372169,00:00.0,5000,458,1097282
13347730,00:00.0,30000,444,1097282
13057046,00:00.0,15000,1073,1097282
12950243,00:00.0,30000,2772,1097282
13025922,00:00.0,30000,431,1097282
13085752,00:00.0,21000,335,1097282
12979753,00:00.0,10000,690,1097282
12981449,00:00.0,30000,439,1097282
13085487,00:00.0,15000,1073,1097282
12728923,00:00.0,2100,2545,1097282
12771460,00:00.0,20000,283,1097282
12579294,00:00.0,3000,341,1097282
13085487,00:00.0,90000,667,1097282
13068033,00:00.0,50000,557,1097282
13100698,00:00.0,1000,418,1097282
13085752,00:00.0,4000,335,1097282
13372176,00:00.0,10000,678,1097282
13372176,00:00.0,10000,678,1097282
13030736,00:00.0,18000,2903,1097282
13030736,00:00.0,3000,1091,1097282
13248850,00:00.0,500,5019,1097282
13155199,00:00.0,29000,375,1097282
13224896,00:00.0,3000,613,1097282
13224896,00:00.0,55000,930,1097282
13224896,00:00.0,55000,930,1097282
13372176,00:00.0,10000,1015,1097282
13045422,00:00.0,3000,836,1097282
12754592,00:00.0,30000,356,1097282
13085779,00:00.0,2000,335,1097282
12729079,00:00.0,20000,488,1097282
13365176,00:00.0,5000,684,1097282
13025566,00:00.0,10000,341,1097282
13025566,00:00.0,4000,341,1097282
13104029,00:00.0,25000,331,1097282
13101188,00:00.0,1000,366,1097282
13085487,00:00.0,1000,1073,1097282
13275665,00:00.0,10000,392,1097282
13307452,00:00.0,30000,373,1097282
13026516,00:00.0,3000,431,1097282
13184022,00:00.0,20000,410,1097282
13184022,00:00.0,20000,615,1097282
13100793,00:00.0,16000,810,1097282
13275665,00:00.0,30000,547,1097282
12979753,00:00.0,9000,690,1097282
13083915,00:00.0,30000,491,1097282
12860611,00:00.0,3000,582,1097282
12980035,00:00.0,75000,507,1097282
12943290,00:00.0,3000,1873,1097282
12981449,00:00.0,30000,439,1097282
12728825,00:00.0,5000,299,1097282
12777554,00:00.0,12000,905,1097282
13141372,00:00.0,7000,351,1097282
12951847,00:00.0,70000,1041,1097282
13025510,00:00.0,16000,679,1097282
13068033,00:00.0,3000,557,1097282
13375202,00:00.0,10000,2061,1097282
13085818,00:00.0,11000,667,1097282
12901621,00:00.0,45000,737,1097282
13206779,00:00.0,20000,739,1097282
13222647,00:00.0,65000,1197,1097282
13315728,00:00.0,40000,598,1097282
13315728,00:00.0,40000,598,1097282
13122593,00:00.0,10000,550,1097282
13373419,00:00.0,40000,865,1097282
13315728,00:00.0,80000,598,1097282
12979960,00:00.0,30000,347,1097282
13289944,00:00.0,15000,618,1097282
13101188,00:00.0,65000,366,1097282
13333105,00:00.0,10000,678,1097282
13332236,00:00.0,30000,522,1097282
13332236,00:00.0,20000,684,1097282
13100793,00:00.0,17000,550,1097282
13333105,00:00.0,10000,678,1097282
13222750,00:00.0,7000,745,1097282
13275703,00:00.0,10000,470,1097282
13373425,00:00.0,3000,2061,1097282
13373431,00:00.0,3000,684,1097282
13373431,00:00.0,3000,678,1097282
13222750,00:00.0,6000,745,1097282
13122395,00:00.0,30000,331,1097282
13275722,00:00.0,20000,611,1097282
12625328,00:00.0,15000,513,1097282
13086128,00:00.0,7000,557,1097282
13120722,00:00.0,37200,2818,1097282
12940906,00:00.0,36000,1725,1097282
13025537,00:00.0,8000,1071,1097282
13025537,00:00.0,8100,2903,1097282
13141372,00:00.0,15000,351,1097282
13076468,00:00.0,30000,335,1097282
13333145,00:00.0,60000,2178,1097282
13334332,00:00.0,1000,0,1097282
13025563,00:00.0,5000,341,1097282
13154921,00:00.0,3000,5031,1097282
13154921,00:00.0,7000,550,1097282
13222772,00:00.0,65000,472,1097282
13222772,00:00.0,5000,413,1097282
12654048,00:00.0,35000,355,1097282
12558015,00:00.0,3000,539,1097282
13154989,00:00.0,13000,747,1097282
13100698,00:00.0,22000,418,1097282
13154989,00:00.0,2000,747,1097282
12711010,00:00.0,21000,460,1097282
12711010,00:00.0,10000,460,1097282
13141093,00:00.0,5000,7579,1097282
13222772,00:00.0,40000,1965,1097282
13208309,00:00.0,3000,609,1097282
13275734,00:00.0,10000,611,1097282
13154989,00:00.0,1000,747,1097282
13275734,00:00.0,10000,611,1097282
13275734,00:00.0,10000,611,1097282
13085454,00:00.0,3000,475,1097282
13208309,00:00.0,15000,468,1097282
13208309,00:00.0,40000,410,1097282
13208309,00:00.0,25000,468,1097282
13208309,00:00.0,65000,468,1097282
13309210,00:00.0,15000,547,1097282
13317339,00:00.0,3000,1327,1097282
13285954,00:00.0,50000,743,1097282
13235034,00:00.0,15000,613,1097282
13307442,00:00.0,40000,743,1097282
13275734,00:00.0,20000,913,1097282
13186926,00:00.0,50000,1845,1097282
12839263,00:00.0,20000,609,1097282
12860611,00:00.0,3000,582,1097282
13048112,00:00.0,6000,335,1097282
13358898,00:00.0,25000,678,1097282
13235036,00:00.0,15000,620,1097282
13317341,00:00.0,10000,1955,1097282
12711275,00:00.0,3000,1107,1097282
12844254,00:00.0,30000,515,1097282
12779220,00:00.0,5000,463,1097282
13366955,00:00.0,20000,865,1097282
13358882,00:00.0,90000,678,1097282
13248850,00:00.0,12000,747,1097282
13273853,00:00.0,10000,547,1097282
13374151,00:00.0,50000,2061,1097282
13317340,00:00.0,40000,823,1097282
13208309,00:00.0,25000,468,1097282
12711061,00:00.0,5000,460,1097282
13317341,00:00.0,50000,1955,1097282
13099773,00:00.0,175000,484,1097282
13358882,00:00.0,10000,458,1097282
13186078,00:00.0,10000,1188,1097282
13273878,00:00.0,10000,1853,1097282
13315717,00:00.0,20000,422,1097282
13307442,00:00.0,20000,547,1097282
13317340,00:00.0,20000,823,1097282
13075743,00:00.0,3000,491,1097282
13220607,00:00.0,55000,374,1097282
13317341,00:00.0,20000,413,1097282
13358847,00:00.0,10000,684,1097282
13372150,00:00.0,3000,684,1097282
13220607,00:00.0,5000,374,1097282
13229912,00:00.0,2000,528,1097282
13285953,00:00.0,20000,547,1097282
13186926,00:00.0,10000,4981,1097282
12714750,00:00.0,6000,1089,1097282
13358882,00:00.0,15000,678,1097282
13358882,00:00.0,15000,678,1097282
13317139,00:00.0,30000,790,1097282
12643182,00:00.0,30000,355,1097282
12706332,00:00.0,10000,1004,1097282
13317339,00:00.0,4000,823,1097282
13372150,00:00.0,20000,684,1097282
13331904,00:00.0,2000,522,1097282
13289984,00:00.0,10000,611,1097282
13285954,00:00.0,50000,547,1097282
12989174,00:00.0,3000,377,1097282
13224502,00:00.0,20000,374,1097282
13206779,00:00.0,50000,739,1097282
12546684,00:00.0,15000,520,1097282
13331904,00:00.0,3000,522,1097282
12609715,00:00.0,5000,1696,1097282
13317340,00:00.0,3000,823,1097282
13305561,00:00.0,10000,1853,1097282
13235066,00:00.0,30000,374,1097282
13305561,00:00.0,10000,392,1097282
13310446,00:00.0,10000,547,1097282
13317340,00:00.0,40000,823,1097282
13285953,00:00.0,20000,547,1097282
13160023,00:00.0,3000,414,1097282
13273878,00:00.0,10000,743,1097282
13220607,00:00.0,60000,3188,1097282
13235036,00:00.0,3000,620,1097282
12719149,00:00.0,50000,1650,1097282
12590611,00:00.0,30000,394,1097282
12653272,00:00.0,6000,1134,1097282
12654066,00:00.0,3000,355,1097282
12711265,00:00.0,10000,513,1097282
13273878,00:00.0,10000,743,1097282
13229857,00:00.0,20000,549,1097282
12643533,00:00.0,3000,708,1097282
12643533,00:00.0,3000,4776,1097282
12558016,00:00.0,50000,811,1097282
12613270,00:00.0,20000,394,1097282
13333156,00:00.0,80000,678,1097282
12632280,00:00.0,2000,1696,1097282
13349141,00:00.0,50000,628,1097282
12632280,00:00.0,2000,1696,1097282
13315727,00:00.0,25000,598,1097282
13304665,00:00.0,10000,743,1097282
12804827,00:00.0,5000,437,1097282
12771541,00:00.0,50000,414,1097282
12867817,00:00.0,10000,1746,1097282
12928618,00:00.0,100000,349,1097282
13273878,00:00.0,20000,743,1097282
13273878,00:00.0,20000,742,1097282
13273878,00:00.0,50000,743,1097282
12743501,00:00.0,5000,474,1097282
13285954,00:00.0,20000,547,1097282
12530779,00:00.0,12000,520,1097282
12625004,00:00.0,36000,500,1097282
12706332,00:00.0,80000,1004,1097282
12546474,00:00.0,2000,520,1097282
12839105,00:00.0,10000,1847,1097282
13229912,00:00.0,3000,1859,1097282
13229912,00:00.0,6000,8074,1097282
13358882,00:00.0,15000,678,1097282
13120722,00:00.0,7000,1058,1097282
13305561,00:00.0,30000,547,1097282
13358847,00:00.0,20000,684,1097282
12711016,00:00.0,3000,460,1097282
12652821,00:00.0,20060,623.5,1097282
12642430,00:00.0,3000,534,1097282
13375071,00:00.0,5000,628,1097282
12711061,00:00.0,3000,460,1097282
13220607,00:00.0,30000,374,1097282
13310446,00:00.0,30000,547,1097282
13235034,00:00.0,15000,613,1097282
13307442,00:00.0,30000,547,1097282
12628846,00:00.0,5000,341,1097282
12654066,00:00.0,3000,355,1097282
12573084,00:00.0,25000,680,1097282
12608630,00:00.0,3000,394,1097282
12936353,00:00.0,5000,576,1097282
13101188,00:00.0,65000,366,1097282
12940906,00:00.0,3000,1110,1097282
13025566,00:00.0,9000,341,1097282
13088074,00:00.0,5000,551,1097282
13045439,00:00.0,30000,667,1097282
13063665,00:00.0,10000,491,1097282
13229912,00:00.0,3000,528,1097282
13317340,00:00.0,15000,823,1097282
13235036,00:00.0,3000,620,1097282
13310446,00:00.0,10000,373,1097282
13208309,00:00.0,25000,468,1097282
13305561,00:00.0,30000,547,1097282
13331904,00:00.0,25000,522,1097282
12644330,00:00.0,3000,355,1097282
12710761,00:00.0,5000,314,1097282
12586586,00:00.0,60000,500,1097282
12586586,00:00.0,8000,500,1097282
12674134,00:00.0,100000,441,1097282
